epoch,acc,loss,val_acc,val_loss
0,0.5271381578947368,41.822884072755514,0.639999997138977,31.371179412841798
0,0.7118832236842105,27.434124284041555,0.7588017292785527,25.136199652522784
1,0.7827713815789473,23.570008626737092,0.8252007410141919,21.15460230937484
2,0.826891447368421,20.458676364547326,0.8597899936392691,18.759271902092596
3,0.8458881578947368,19.0806675233339,0.869981469859158,17.004820740024126
4,0.859703947368421,17.468910617577404,0.8801729460790468,15.822837237593125
5,0.8674342105263158,16.55934677249507,0.8814082765299425,14.992189550488138
6,0.872327302631579,15.533206476663288,0.8863495983335249,14.375296130896057
7,0.8810032894736842,14.762559563235232,0.8900555896862117,13.946200990470713
8,0.8822368421052632,14.656782085644572,0.8915997527498313,13.51995967714193
9,0.8788240131578947,14.68773100878063,0.8946880788770702,13.253827787167205
10,0.8883223684210526,13.864068503128856,0.8906732549116595,12.902779307020822
11,0.8851151315789474,13.88808130402314,0.8934527484261746,12.683432414695169
12,0.8875822368421052,13.733795511408855,0.8953057441025181,12.542044796275091
13,0.8928042763157895,13.070756622364646,0.8946880788770702,12.377692870551822
14,0.8911595394736842,13.169826594779366,0.8968499071661375,12.216028399641239
15,0.89296875,13.062745014617317,0.898702902842481,12.090480254269295
16,0.9026315789473685,12.35756897110688,0.9014823963569961,12.012635077864687
17,0.8970805921052631,12.458954158895894,0.9027177268078918,11.897577765843543
18,0.8942845394736842,12.58878028581017,0.9030265594206157,11.8926090555032
19,0.8991776315789474,12.293339261255767,0.9039530572587874,11.739451238150359
20,0.9006990131578947,12.04532649140609,0.9039530572587874,11.769992051410263
21,0.9033305921052631,11.745163539208864,0.904879555096959,11.568178963263584
22,0.9037006578947369,11.6528024096238,0.9061148855478547,11.527374071423989
23,0.9019736842105263,11.72932789137489,0.905188387709683,11.42908780025508
24,0.9013980263157895,11.958213361627177,0.9061148855478547,11.344726925944752
25,0.9056743421052632,11.406518546531075,0.9067325507733025,11.280201081363709
26,0.9074424342105263,11.489172560603995,0.9070413833860265,11.22368769795899
27,0.9060444078947368,11.286975118988439,0.9073502162196446,11.33891754668756
28,0.9076891447368421,11.080550809283006,0.9076590486114743,11.120983893080506
29,0.9095394736842105,11.093778654148704,0.9079678812241981,11.034034394422676
30,0.9091282894736842,10.936049813973277,0.9098208771214359,11.087936701783432
31,0.9067023026315789,11.371376881160234,0.908276713836922,10.973168280037779
32,0.9077713815789473,11.138711704392183,0.9088943790623698,10.924731249276174
33,0.9104029605263158,10.81333879640228,0.9095120445087119,10.997308061033063
34,0.9136101973684211,10.645824488840605,0.9098208771214359,10.900590230683768
35,0.9033717105263158,11.400642580107638,0.9119827054105032,10.999068319981594
36,0.9080592105263158,10.896767924333874,0.9107473749596076,10.786411276859145
37,0.9086348684210527,10.831394119011728,0.9116738727977792,10.744110442886683
38,0.9075246710526316,11.020063575945402,0.912291538023227,10.7498498699266
39,0.9121299342105263,10.804114631602639,0.912600370635951,10.693379005434485
40,0.9136924342105263,10.347491903681505,0.9110562075723315,10.722310115114416
41,0.9069490131578948,10.822059513079493,0.9138357008659523,10.592339106589796
42,0.9111019736842105,10.605464702217203,0.9135268684741227,10.592776739722494
43,0.9097039473684211,10.705601829917807,0.9144533663122945,10.647002640736552
44,0.9155838815789473,10.06811115428021,0.9135268684741227,10.651060324380838
45,0.9140625,10.356083109190589,0.9147621989250183,10.568982718387012
46,0.9151315789473684,10.105949489693893,0.9150710315377422,10.515825613256293
47,0.9164473684210527,10.16497387039034,0.9141445336995705,10.52171196858039
48,0.9167763157894737,9.970456913897866,0.9144533663122945,10.492549057725478
49,0.9159128289473685,10.11060573144963,0.9138357010868466,10.517872494926712
50,0.9164884868421053,9.985448420361468,0.9150710315377422,10.461524263585769
51,0.9099095394736842,10.568863611158571,0.9175416921818235,10.573327124597409
52,0.9159539473684211,9.99686449907328,0.9172328595690995,10.420536819102221
53,0.9165707236842106,9.948329015782004,0.9169240274349799,10.416011621806266
54,0.9193667763157894,9.628846867774662,0.9150710315377422,10.335484889350312
55,0.9206003289473684,9.739551926286596,0.9175416921818235,10.422123198305993
56,0.9190378289473684,9.609774498249354,0.91568869676319,10.306569188962092
57,0.9201069078947368,9.611141698925119,0.9144533663122945,10.34281135238638
58,0.9225328947368421,9.548725087391702,0.9150710315377422,10.313253592090005
0,0.9200390625,9.640590054988861,0.9184681902777051,10.329734672949298
1,0.9218359375,9.421996099054814,0.9159975293759139,10.34711074181145
2,0.923828125,9.278553591817618,0.9153798641504661,10.310027905346951
3,0.9184765625,9.771604248285293,0.9175416921818235,10.340235340514251
4,0.916953125,9.767554369419813,0.9184681900199951,10.499839961786488
5,0.921484375,9.445800068080425,0.9166151943436517,10.309534686078548
6,0.918671875,9.673640854358673,0.9153798641504661,10.219993376010285
7,0.924375,9.129228751659394,0.9163063619886378,10.184219638972904
8,0.92109375,9.550622135996818,0.9178505247945473,10.274172254518788
9,0.9223828125,9.276943548321723,0.9172328598268096,10.176608050878288
10,0.9194140625,9.575499475598335,0.9181593574072713,10.287400827354823
11,0.922734375,9.054576177895068,0.9187770226327191,10.179691919064066
12,0.928046875,8.99216536104679,0.9184681900199951,10.243276157815048
13,0.92125,9.314969851076603,0.9181593574072713,10.312744959995584
14,0.9214453125,9.467332069277763,0.9172328595690995,10.224906716691336
0,0.92265625,9.162580259293318,0.9169240274349799,10.1780595802981
1,0.9219921875,9.323619912564755,0.9187770226327191,10.161428455661445
2,0.9175,9.578595024943352,0.919085855245443,10.268070120808517
3,0.923984375,9.124091482013464,0.9175416921818235,10.203718915848617
4,0.9221484375,9.325342226400972,0.9181593574072713,10.207772923811783
5,0.9235546875,9.211243572980166,0.9172328598268096,10.15164006824034
6,0.924921875,9.108598307073116,0.9166151946013618,10.17734172890553
7,0.9166015625,9.762469319403172,0.9184681900199951,10.20630274885153
8,0.9231640625,9.426941674649715,0.9181593574072713,10.200196215221364
9,0.92484375,9.145853343307971,0.9169240272140856,10.102038094554144
10,0.928515625,8.783643854856491,0.9187770226327191,10.176293490623676
11,0.9258984375,8.991412516236306,0.9175416924395334,10.07781743856033
12,0.9215234375,9.26177874803543,0.9184681900199951,10.10696933680364
13,0.9160546875,9.712456487119198,0.9200123530836146,10.046963821891799
14,0.9296484375,8.660069634914398,0.9197035204708908,10.243027747156003
15,0.923515625,9.186240589916705,0.9175416924395334,10.038788818444198
16,0.9246484375,9.061580237597227,0.9193946878581668,10.105444814482908
17,0.9262890625,8.950211454331875,0.919085855245443,10.049195638919333
18,0.9262109375,8.906054510101676,0.9187770228904291,10.03561677219987
19,0.9266015625,8.899365466833114,0.9187770231113234,10.073221732687994
20,0.9252734375,9.03444243595004,0.919085855245443,10.124437621083063
21,0.9276171875,8.737234358638524,0.9197035204708908,10.07015415884375
22,0.9255078125,9.176972857266664,0.9200123530836146,10.104263121290955
23,0.9248828125,9.03065797969699,0.919085855245443,10.070105354752048
